overlap 1311877814.225379005.pcd 1311877814.991204594.pcd 1311877815.626325917.pcd 1311877816.191596080.pcd 1311877816.726856674.pcd 1311877817.230681042.pcd 1311877817.759971404.pcd 1311877818.289499370.pcd 1311877818.789311350.pcd 1311877819.329949190.pcd 1311877819.825314155.pcd 1311877820.325350410.pcd 1311877820.825342532.pcd 1311877821.325501568.pcd 1311877821.825323763.pcd 1311877822.325299053.pcd 1311877822.825124819.pcd 1311877823.325110720.pcd 1311877823.825152571.pcd 1311877824.325294664.pcd 1311877824.825291830.pcd 1311877825.325706314.pcd 1311877825.825235831.pcd 1311877826.325274483.pcd 1311877826.825260740.pcd 1311877827.325477449.pcd 1311877827.825228917.pcd 1311877828.325219855.pcd 1311877828.825255886.pcd 1311877829.325196674.pcd 1311877829.826436479.pcd 1311877830.325467473.pcd 1311877830.825327741.pcd 1311877831.325501186.pcd 1311877831.825165174.pcd 1311877832.325579491.pcd 1311877832.825341801.pcd 1311877833.325693964.pcd 1311877833.824972489.pcd 1311877834.325080360.pcd 1311877834.825085055.pcd 1311877835.325089147.pcd 1311877835.826887247.pcd 1311877836.325154830.pcd 1311877836.824952923.pcd 1311877841.418954814.pcd 1311877842.686819475.pcd 1311877844.054608279.pcd 1311877845.026382454.pcd 1311877846.192321762.pcd 1311877848.028878587.pcd 1311877849.529534428.pcd 1311877851.497032403.pcd 1311877852.830864546.pcd 1311877853.833211808.pcd 1311877855.032650349.pcd 1311877856.136239127.pcd 1311877857.237007878.pcd 1311877858.272134596.pcd 1311877859.239050928.pcd 1311877860.041779563.pcd 1311877861.108458085.pcd 1311877862.275977410.pcd 1311877863.306565849.pcd 1311877864.411226960.pcd 1311877865.546452001.pcd 1311877866.450704245.pcd 1311877867.817044363.pcd 1311877868.786553198.pcd 1311877869.685458052.pcd 1311877870.915736758.pcd 1311877872.053070236.pcd 1311877873.220221819.pcd 1311877874.786229144.pcd 1311877875.785934123.pcd 1311877877.292452926.pcd 1311877878.759775829.pcd 1311877880.158773919.pcd 1311877881.264290439.pcd 1311877882.495384969.pcd 1311877883.900238365.pcd 1311877885.570354119.pcd 1311877887.201421467.pcd 1311877888.702302063.pcd 1311877890.142269515.pcd 1311877891.241621506.pcd 1311877892.173677233.pcd 1311877893.206246226.pcd 1311877894.176908622.pcd 1311877895.045540991.pcd 1311877896.080359449.pcd 1311877897.280676270.pcd 1311877898.517846122.pcd 1311877899.379783080.pcd 1311877903.919481409.pcd 1311877904.989713554.pcd 1311877906.225730388.pcd 1311877907.357351063.pcd 1311877908.592193168.pcd 1311877909.858177170.pcd 1311877910.826013154.pcd 1311877912.329261111.pcd 1311877913.363138834.pcd 1311877914.498730397.pcd 1311877915.230230277.pcd 1311877916.466059355.pcd 1311877918.036662534.pcd 1311877919.305554825.pcd 1311877921.341264479.pcd 1311877922.909657718.pcd 1311877924.376777023.pcd 1311877925.844092644.pcd 1311877926.813168768.pcd output.pcd 
1311877828.325219855.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.005518668265802803 0.05907736439284345 0.01688984507338304 0.13418318351735764 0.20234017911973326 0.23866282544275053 0.13877039619834233 0.27962626375030397 0.12277903483066879 0.21280462925182686 0.5144231363675705 0.195679859539795 1.0 0.42432747670330667 0.28348809509089934 0.2177710185425605 0.1564185944912233 0.12636884816861818 0.07769823311942826 0.07997329277792203 0.060507519649179206 0.03678425263053773 0.04609056550894156 0.0031694218793146796 0.006507824639060961 0.009949264521021633 0.0022256018398308544 0.0019370978976305582 0.0005028211564062301 0.0021019572931735846 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.001545556833215871 0.002192629960722249 0.004249250920121501 1.6485939554302624e-05 8.655118266008877e-05 0.003631028186835153 0.002839703088228627 0.0033713746388548864 0.0005646434297348649 0.005337322930705475 0.0023657323260424267 0.009162060907303683 0.004970510775622241 0.03693674757141503 0.014161422077145954 0.048443933380318265 0.043456936665141714 0.0 0.0 0.0 0.0 0.0 0.03416710972629219 0.05406976025322403 0.0562252968499491 0.05560707411666275 0.026534119712650073 0.011437120565797446 0.0005564004599577136 0.0001772238502087532 0.00025141057820311503 0.00015249494087729928 1.0 
1311877828.825255886.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0004875036562774221 0.029847411355585166 0.010058825441190808 0.11948714615359615 0.187217654132406 0.20331746238096784 0.10732392992947447 0.24009961324709936 0.08059247944359582 0.18993548701615262 0.4350807631057233 0.18528388962917222 0.5435462640969807 1.0 0.39603578276837076 0.2835808768565764 0.21560255451915888 0.17198316487373655 0.07085459390945432 0.10627579706847802 0.04615847118853392 0.02789739673047548 0.038724040430303225 0.0035059637947284605 0.007934122005915045 0.010152263641977315 0.0024618934642009816 0.0026812701095258215 0.0007596931976989827 0.002262829471221034 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0005728167961259709 0.004123468426013195 0.003997529981474861 0.0001665637492281192 8.531313984854887e-05 0.003335337515031363 0.0031525236439273294 0.003197211479086093 0.0010643829828723716 0.007438493288699665 0.0038472163541226558 0.012260716955377166 0.007523806428548214 0.04287594656959927 0.020588904416783127 0.05440134551009133 0.043550326627449704 0.0 0.0 0.0 0.0 0.0 0.04524033930254477 0.0622542169066268 0.05854918911891839 0.06171390035425266 0.024976437323279924 0.009924761935714519 0.00023968929766973252 0.00020312652344892587 0.0001625012187591407 6.093795703467776e-05 1.0 
1311877829.325196674.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.680534048934983e-05 0.03219427336659113 0.016471579407210363 0.12380402603937109 0.1695250428073843 0.15857649357791723 0.09977338414313074 0.20635694532746188 0.058190739563384185 0.18745928910488688 0.33633537586638634 0.0855406601893276 0.4494482820489818 0.49619121541767913 1.0 0.37062808866491664 0.2857193005721953 0.220624773286632 0.06682242443862844 0.12571524410935286 0.03238149472854853 0.01708394927861269 0.035287326283929 0.002827822654564886 0.004754642504709788 0.005788260440516263 0.001965824300552693 0.0013924588795581575 0.0005928676461984312 0.001357354874191145 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0007371841127072599 0.004824850515443812 0.005082279888135236 0.000382243613996357 0.0001911218069981785 0.004130571298185123 0.003744427239147987 0.0039121463759014905 0.0019697247455934723 0.011416602634360581 0.005757056880190029 0.017981051637991893 0.010823734988162149 0.05584657209387591 0.026862364995846027 0.0689637687660162 0.04865805188371993 0.0 0.0 0.0 0.0 0.0 0.0623408130867732 0.08060659721274198 0.06946302573123593 0.07770856654744307 0.02390192720989465 0.006817977931281959 0.0008736996891345303 0.00021842492228363257 0.00010141157106025798 7.020801073402476e-05 1.0 
1311877829.826436479.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0002797985450475658 0.03017489379477762 0.007759483594347282 0.09930877936899517 0.16005264941636388 0.16051766671658377 0.054745935039447656 0.2188694562450247 0.05996752760547617 0.18007597909786643 0.3100325512110154 0.027353263396833152 0.3889278592652727 0.4261292432828645 0.47037682164616124 1.0 0.39113078020444997 0.304405053713439 0.14930207996721234 0.17138252007850122 0.06840089220268449 0.03272460729683079 0.06147292259432364 0.006987081977032875 0.013296342126626575 0.019538608258391987 0.004476776720761052 0.0035703870677900643 0.0014738683922223886 0.0036255586118839507 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.940824578134729e-06 0.004646232177620845 0.0065457096242817845 0.0005990053358764788 0.0005359521426263231 0.004894504126043333 0.006005816657077327 0.003369405014305193 0.0016472646736603166 0.01226778691173341 0.005568385128904372 0.019704122890673643 0.011030367994199106 0.06963437029564067 0.02864979468303948 0.09190791081125815 0.08520456820385097 0.0 0.0 0.0 0.0 0.0 0.06714376916225952 0.1050426791301812 0.08922420927354839 0.09045374654192644 0.04122102508728927 0.015388919977616116 0.0008236323368301583 0.0005832420375639399 0.0002443311238443532 6.305319325015566e-05 1.0 
1311877830.325467473.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 9.123508504696623e-05 0.018941197004315815 0.006997334348819498 0.09283368240670221 0.14644024498603705 0.1402283257171871 0.04579207920792079 0.19500111068799186 0.04256315054582381 0.17792428281289668 0.2830985021579081 0.018302551408987053 0.3448527545062198 0.40097026529576035 0.4537914127951257 0.49181660954556994 1.0 0.3880942180756537 0.18429090505204368 0.21388280654988576 0.07270642929677583 0.03958412668189896 0.06565356054836252 0.014597613607514598 0.014438943894389438 0.0160494414826098 0.005906480071084031 0.004256315054582381 0.002276910383346027 0.002300710840314801 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.004137312769738512 0.00783035034272658 0.0008012820512820513 0.0016779322162985529 0.006553059152069053 0.008052487941101803 0.0034391660319878143 0.002514914953033765 0.014105737496826606 0.007695481086570195 0.02357435262757045 0.014661081492764662 0.08237734831175425 0.036605102817974106 0.10811357578065499 0.10304011170347804 0.0 0.0 0.0 0.0 0.0 0.0872048743335872 0.12320703224168571 0.1052932216298553 0.11056898959126682 0.04368970550901244 0.012812579334856562 0.0005513772531099264 0.000591044681391216 0.0002499047981721249 0.00021023736989083525 1.0 
1311877830.825327741.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.6027341342575174e-05 0.01048511673696764 0.0036497810931734685 0.06749293655303788 0.12228367443312337 0.13658265233433917 0.025200297745299707 0.18481819127734334 0.04421757817815094 0.1576849502557248 0.2589863853560537 0.016888241461833375 0.3225414002032992 0.3704167633805297 0.4213176029902592 0.47018144854689087 0.48550092445113213 1.0 0.294467700237716 0.2765629627258102 0.13090388109397386 0.059677122435748645 0.09292534756961397 0.016179895789145103 0.018461008972378522 0.02007779796540712 0.00553870288700886 0.004218058412505303 0.0023651541952472805 0.0033976580571318804 1.2005858859123251e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 9.204491791994493e-05 0.005434652110229792 0.008075941059236908 0.0013726698628930918 0.001380673768799174 0.006263056371509297 0.008404101201386276 0.003245583844916319 0.002321132712763829 0.014459056019337436 0.007391607104266882 0.023399418916431217 0.014907274750078038 0.08878332626321644 0.03960332642329457 0.1237283794491712 0.13843555655159717 0.0 0.0 0.0 0.0 0.0 0.09416595298505671 0.13667869920521214 0.12441271340414121 0.12237171739809027 0.05703983543969457 0.016964278567941155 0.0014006835335643793 0.00039219138939802626 0.0001760859299338077 0.00010805272973210927 1.0 
1311877831.325501186.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.001321099154496541 0.0004083397386625673 0.01437996413015629 0.05243162311042788 0.12718581860107608 0.003102581347681271 0.14789905201127337 0.10361420702024084 0.056330867281578274 0.14984066743530616 0.008787311042787599 0.19734018703561362 0.151802299513195 0.1386513579297976 0.27434825775044835 0.277398795798104 0.36656498206507815 1.0 0.2669581091468101 0.2790241480912119 0.244619523443505 0.18154704714322317 0.05099843069433769 0.07723225723802203 0.06965795541890853 0.011129259543940558 0.01853542147066359 0.0038191775557263642 0.024308224442736358 0.0017094222393031003 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.003330771201639764 0.006049032795285678 0.010981136305406099 0.001601332308480656 0.00295445810914681 0.006925762234178837 0.009876217012554445 0.002614174993594671 0.00042835639251857544 0.005448533179605431 0.0026662182936202923 0.008599154496541122 0.006849698949526006 0.06600691775557263 0.01564901998462721 0.11178100179349218 0.16510136433512682 0.0 0.0 0.0 0.0 0.0 0.044961407891365615 0.10708909812964386 0.10008326928004099 0.09140404816807583 0.10281354086600052 0.048532378939277476 0.0043316038944401745 0.0012650525236997182 0.0018935754547783755 0.0005284396617986165 1.0 
1311877831.825165174.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.007033041568424793 0.0038798811407900263 0.05652272213429799 0.10289154097089888 0.10312570653402668 0.02082862310648881 0.14384629049449307 0.03133781208617293 0.14261086528212913 0.2093399760989632 0.013908626982332611 0.26115112560963794 0.2841074254707535 0.3100271309066245 0.3733729530699913 0.39696311488647007 0.42464309938309486 0.33696828267820805 1.0 0.23093165595426504 0.08209521656277252 0.09796195213332903 0.023537676431639804 0.017925777591163077 0.013755208165110945 0.008926552759923776 0.004881140790026162 0.0046752365879655046 0.005571525467523659 1.2112011885920998e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.004820580730596557 0.007420625948774264 0.012725687154807661 0.0019136978779755176 0.0031006750427957754 0.00772342624592229 0.010529375666160653 0.0028382481186008204 0.004562191143696909 0.01973450469946061 0.012951778043344853 0.028099867575336713 0.023323697554988535 0.10562885565711702 0.061440198959981915 0.15743193049320112 0.10886276283065792 0.0 0.0 0.0 0.0 0.0 0.13940521946965537 0.17694438164141985 0.17696053099060108 0.1804286037272698 0.06584089661186654 0.01128839507767837 0.0009528116016924517 0.00033106165821517394 0.0002987629598527179 2.0186686476534996e-05 1.0 
1311877832.325579491.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0014792307999840083 0.0005037380562107704 0.013017231039859273 0.04803502178866989 0.1061448047015552 0.0025986487026746093 0.11915403989925238 0.07476912005757007 0.06360292647823132 0.12855715028185344 0.007703993923159957 0.17471314916243552 0.11346899612201655 0.06922400351817055 0.1492823731659537 0.1348578739055691 0.2209491064646384 0.4117099108463599 0.2771198976532203 1.0 0.3625754607604046 0.26042457921880624 0.03998320873145964 0.06902410746411866 0.06443049614200616 0.012821332906888418 0.012433534562027745 0.007388158157757966 0.018790229080877942 0.008343661296126015 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0033422620237476513 0.007024347339383521 0.010542517890696837 0.0034462079718546356 0.0032862911286131212 0.008307680006396674 0.011318114580418183 0.0018710270659257186 0.0006796465837764363 0.009722944069084076 0.004737536481029865 0.015839763323072003 0.012057729980410187 0.10063167153080398 0.029656578579138847 0.1612561468036621 0.1312357574061488 0.0 0.0 0.0 0.0 0.0 0.07281413664894255 0.16844440890736817 0.15717426937992243 0.13522168472394355 0.13648502778555152 0.06169192020149522 0.0025306840442969655 0.001227361771878623 0.0006316715308039819 0.0002118898172950066 1.0 
1311877832.825341801.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0009687985360377678 0.00014224422949760877 0.006424056959202817 0.025838472066308876 0.08486982730781652 0.0028179735195066817 0.08050254501837642 0.08729182364791094 0.037579387657814205 0.07628519583570408 0.005778191268510972 0.08785311168863123 0.054767872795214445 0.02615756047301973 0.05913899952328961 0.06195697304279629 0.09502683418167279 0.3963078011348783 0.09957096064832613 0.4343908102538867 1.0 0.3362653585323471 0.08087545556597825 0.1207307508957542 0.10410739823770933 0.014370511617893555 0.01888003813683126 0.006689323225022682 0.0255616724845838 0.005301480877762229 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0013301757677343954 0.0066777899091174705 0.013636223838595089 0.0052591920527764536 0.00424810469175291 0.009468852358178658 0.013847667963523966 0.002668040412738932 0.0006650878838671977 0.006308723800150702 0.003533039105629796 0.009484230112718942 0.008069476695012994 0.08795691153177813 0.01736532931461348 0.1258669209122084 0.08116763290224362 0.0 0.0 0.0 0.0 0.0 0.023747097448830523 0.1435167386858171 0.12900398283842593 0.11839333220563134 0.17111980808562333 0.07920696919835765 0.003679127773762475 0.0023604853219332915 0.0009534207814974857 0.0002614218271847945 1.0 
1311877833.325693964.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.598300161706889e-05 0.003253297364407624 0.0009924664515684036 0.014304545419709847 0.03894760236965735 0.08201451530084379 0.006100411547864473 0.09285500793206777 0.05973575101737391 0.05438256324578681 0.098227355287662 0.004851206670600768 0.12963374539212005 0.0943801108190339 0.06761417196109838 0.1250622686480231 0.11713786470268157 0.16628602959772537 0.35288888207659236 0.13973850999747092 0.3657449629453645 0.4096357379888568 1.0 0.07610569959305044 0.10182169324739622 0.10179870174658767 0.020508418721212725 0.014216411333277132 0.009901673014875502 0.01502494577837726 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0008698451139228865 0.004356889403217277 0.011296490730593257 0.0032992803660246927 0.004000521140684993 0.010986105469678042 0.01580665680586743 0.0015634220549803422 0.000685913107454611 0.007955059279752917 0.0040081849742878385 0.011288826896990413 0.01037683069825188 0.09948805591532997 0.021424246836752682 0.1422445835856012 0.03150218802449361 0.0 0.0 0.0 0.0 0.0 0.035008391897795116 0.17560141934198326 0.1526444057846616 0.15043338979024087 0.22302522167638697 0.07238490837886928 0.004452687323252837 0.0027896354314355127 0.0012836921284765065 0.0006744173570503437 1.0 
1311877833.824972489.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.1465698452130709e-05 0.0004051213453086184 0.0003172176571756163 0.0006611886107395376 0.007005541754251863 0.027639977068603095 0.00011847888400535066 0.016197210013376647 0.09555895279954137 0.006829734377985859 0.005981272692528187 0.0027135486336709344 0.004647429772596981 0.005660233135868526 0.004077966749474489 0.009237531052933307 0.019075100324861455 0.020183451175234093 0.08081788648958532 0.027146952035161476 0.049019682782342824 0.09927766099751577 0.08097076246894706 1.0 0.307808140645901 0.19491687368622204 0.14579399961781006 0.13821517294095165 0.054656984521307087 0.11356392126887063 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0020026753296388303 0.00738773170265622 0.0063099560481559335 0.0016166634817504299 0.006172367666730365 0.013219950315306707 0.001998853430154787 3.057519587234856e-05 0.0013605962163195109 0.0006420791133193197 0.0010433785591438946 0.0006459010128033632 0.01624307280718517 0.00048538123447353337 0.020970762468947066 0.00484999044525129 0.0 0.0 0.0 0.0 0.0 6.497229122874068e-05 0.015314351232562584 0.029157271163768393 0.020164341677813873 0.10461303267724059 0.04419644563347984 0.07039938849608256 0.02592012230078349 0.036147525320084084 0.017274985667876934 1.0 
1311877834.325080360.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.8256717879659664e-06 0.0010444083981147089 0.0004935116606476097 0.0034278019220175065 0.020486472424557752 0.03728882291730428 0.001847799473587562 0.03798126951092612 0.06874732202974843 0.018500948766603416 0.02169155903776703 0.0032824263940747994 0.012272755095794822 0.016435086001101794 0.007471537001897533 0.02311853461467834 0.021771898145314317 0.027372681642896492 0.15137418130623737 0.021989961437228377 0.10027850890616392 0.17293949317500154 0.12912024851563936 0.3798586031707168 1.0 0.35138030238109813 0.07451260941421313 0.15528784354532657 0.023910448674787293 0.13492761828977168 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.001029105710962845 0.0052373446777254085 0.0 0.0 0.00534063781600049 0.007203739976739915 0.002318357103507376 0.0002486686662177878 0.0034316275938054723 0.0014346269204872375 0.003928964926241048 0.002184458590928567 0.0417495562220726 0.001610607822733672 0.052671849176715434 0.002383393523902797 0.0 0.0 0.0 0.0 0.0 0.0003022280712493114 0.04463028707841097 0.05297790291975271 0.03687182469241599 0.1694696088633164 0.11135000306053743 0.041818418314255985 0.006935942951582298 0.007299381771439064 0.0011056191467221643 1.0 
1311877834.825085055.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.836842125457064e-06 1.1510526376371191e-05 0.0029198368574728257 0.00047960526568213295 0.010133100053332105 0.029670300156159474 0.03798857388415039 0.0034569947550368144 0.04846698972877363 0.04776484761981499 0.02945160015500842 0.03430136860158615 0.0014234684285445707 0.01926094746979446 0.024966331710349114 0.011901884273167813 0.04161055285058186 0.028661210677164265 0.035264415975075875 0.15546500608139477 0.017971768515640887 0.10398609528413734 0.17005267984238254 0.14697023761563283 0.2926551331192375 0.42761221804006433 1.0 0.07665243198238123 0.15177012711457963 0.043663263387701386 0.12180439011475995 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0002455578960292521 0.0029313473838491967 0.0 0.0 0.0023673315914070083 0.00534472108076169 0.0021141000111268423 0.0009170052679842382 0.004750010551315845 0.0022637368540196676 0.00653414213965338 0.004393184233648338 0.05445630028661211 0.003111678963745679 0.07105831616346482 0.003311194754269446 0.0 0.0 0.0 0.0 0.0 0.0011050105321316343 0.05929072136468801 0.06187675295724607 0.0401947581062882 0.19114763784814545 0.11817090062195211 0.03796171598927219 0.0103748211072359 0.0038253315990806926 0.0005256473711876177 1.0 
1311877835.325089147.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.304430652000246e-05 0.0 0.00015362871013334972 0.00012674368586001352 0.0009486572850734345 0.006183555582867326 0.036087384010323846 0.0010792416886867817 0.015151631536901616 0.04358062434707798 0.008641614945000922 0.004144134455847109 0.0005569040742333928 0.0035526639218337124 0.004025072205493763 0.003045689178393658 0.006429361519080686 0.008349720395747558 0.008126958766054201 0.014552479567381552 0.011237940146254533 0.015900571498801697 0.017010538929515148 0.02507988692926934 0.21519925643704296 0.08951176795919621 0.0810084188533153 1.0 0.346724635899957 0.2752796042524427 0.14696122411356236 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00284213113746697 0.0 0.0 0.0012635961408468015 0.0035833896638603822 0.004105727278313771 0.001421065568733485 0.0012635961408468015 0.001075400970933448 0.0018205002150801942 0.0007796657039267498 0.007723683401954157 0.001613101456400172 0.004831622933693849 0.0 0.0 0.0 0.0 0.0 0.0 0.001643827198426842 0.00612594481656732 0.0378118662815707 0.01993716585755546 0.0703888342653475 0.018331745836661955 0.04536655810237817 0.037669759724697355 0.051734468137405516 0.030583635469796595 1.0 
1311877835.826887247.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.6409455152996506e-05 0.001295597289687819 0.00020884254818848426 0.003925466415024287 0.022087033198230254 0.04195801491290492 0.0024519662139166486 0.03226617369512082 0.02684013489681631 0.024469385229417405 0.016297453667893938 0.0005066365520868785 0.003747563503604468 0.005371894433959345 0.0028116394913523714 0.0061956622629250335 0.0067951177253179045 0.007054237183255469 0.03274187061043903 0.006617214813898085 0.01748089477429535 0.02814733455029238 0.018683673153677176 0.25963769685343896 0.237705361839052 0.20419000030939638 0.4185514062064911 1.0 0.16824587729340057 0.23363679960397266 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0005917205532007054 0.0 0.0 0.0009513938306364284 0.0025215803966461433 0.0025525200334148078 0.0015431143838371337 0.0020652207543083445 0.0012337180161504904 0.0031751802233841776 0.0016281983849509606 0.023502521580396646 0.001956932025618019 0.025169394511308438 0.0 0.0 0.0 0.0 0.0 0.0 0.001949197116425853 0.012317842888524489 0.02236162247455215 0.016761548219423904 0.09598635562018502 0.015036663469570867 0.04351659911512639 0.029477738931344945 0.031763404597630024 0.009200674484081557 1.0 
