overlap 1311877977.913521548.pcd 1311877978.413261704.pcd 1311877978.913364175.pcd 1311877979.413486189.pcd 1311877979.913186829.pcd 1311877980.413271843.pcd 1311877980.913449772.pcd 1311877981.413966332.pcd 1311877981.913490229.pcd 1311877982.413358758.pcd 1311877982.913720969.pcd 1311877983.413326192.pcd 1311877983.913158829.pcd 1311877984.413260991.pcd 1311877984.913448964.pcd 1311877985.413186340.pcd 1311877985.913466362.pcd 1311877986.413805624.pcd 1311877986.913399450.pcd 1311877987.413251256.pcd 1311877987.913317487.pcd 1311877988.413341687.pcd 1311877988.913144100.pcd 1311877989.413183667.pcd 1311877990.045910435.pcd 1311877990.613360845.pcd 1311877991.381472609.pcd 1311877992.145355200.pcd 1311877992.915204959.pcd 1311877993.515915455.pcd 1311877994.245272196.pcd 1311877994.851547682.pcd 1311877995.482895018.pcd 1311877996.149588245.pcd 1311877996.881722927.pcd 1311877997.413414901.pcd 1311877997.913031100.pcd 1311877998.413085025.pcd 1311877998.913084884.pcd 1311877999.413111309.pcd 1311877999.912887758.pcd 1311878000.413021376.pcd 1311878000.913078958.pcd 1311878001.412900789.pcd 1311878001.913061553.pcd 1311878002.413051547.pcd 1311878002.912842635.pcd 1311878003.412829146.pcd 1311878003.916859696.pcd 1311878004.416857264.pcd 1311878004.916798830.pcd 1311878005.416898313.pcd 1311878005.916916207.pcd 1311878006.416765302.pcd 1311878006.916911054.pcd 1311878007.416739415.pcd 1311878007.916757408.pcd 1311878008.416883803.pcd 1311878008.916832658.pcd 1311878009.416624944.pcd 1311878009.916847863.pcd 1311878010.416760630.pcd 1311878010.916860226.pcd 1311878011.416686707.pcd 1311878011.916757612.pcd 1311878012.416841708.pcd 1311878012.916702147.pcd 1311878013.416594433.pcd 1311878013.916760920.pcd 1311878014.416698005.pcd 1311878014.916627300.pcd 1311878015.416753850.pcd 1311878015.916479078.pcd 1311878016.416706986.pcd 1311878016.916756461.pcd 1311878017.416621070.pcd 1311878017.916603725.pcd 1311878018.416634987.pcd 1311878018.916738987.pcd 1311878019.416709866.pcd 1311878019.916992351.pcd 1311878020.416806468.pcd 1311878020.917095002.pcd 1311878021.416795219.pcd 1311878021.918300567.pcd 1311878022.416870637.pcd 1311878022.916648841.pcd 1311878023.416579397.pcd 1311878023.916636780.pcd 1311878024.416954902.pcd 1311878024.919119424.pcd 1311878025.453110329.pcd 1311878025.952578753.pcd 1311878026.485283138.pcd 1311878027.252252402.pcd 1311878028.016929111.pcd 1311878028.785896213.pcd 1311878029.416843446.pcd 1311878029.918437257.pcd 1311878030.484353143.pcd 1311878031.020700170.pcd 1311878031.522514648.pcd 1311878032.020372911.pcd 1311878032.521522728.pcd 1311878033.052407257.pcd 1311878033.552322017.pcd 1311878036.751372637.pcd 1311878039.133184373.pcd 1311878040.130379780.pcd 1311878041.165624176.pcd 1311878042.301372353.pcd 1311878043.633576253.pcd 1311878044.873444295.pcd 1311878045.971172342.pcd 1311878047.105261052.pcd 1311878048.509209765.pcd 1311878049.976938677.pcd 1311878050.973596303.pcd 1311878052.113141470.pcd 1311878053.312896779.pcd 1311878054.610020637.pcd 1311878056.016844596.pcd 1311878057.483865679.pcd 1311878058.881670570.pcd 1311878059.920997722.pcd 1311878060.985125888.pcd 1311878062.689146021.pcd 1311878064.154318074.pcd 1311878066.028658109.pcd 1311878067.892915939.pcd 1311878069.630109597.pcd 1311878070.695859772.pcd 1311878071.764567719.pcd 1311878072.900498172.pcd 1311878073.836115400.pcd 1311878074.904122485.pcd 1311878076.104343784.pcd 1311878077.502955767.pcd 1311878078.472421449.pcd 1311878079.440795390.pcd 1311878080.540485521.pcd 1311878081.743486715.pcd 1311878082.710759201.pcd 1311878084.009107291.pcd 1311878084.976197947.pcd 1311878087.124652811.pcd 1311878087.624133648.pcd 1311878088.124396737.pcd output.pcd 
1311878016.916756461.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.9636977738212906e-05 0.0002618263698428387 0.014714641985167537 0.001014577183141 0.00986430848382895 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.006977672756311652 0.02960601676997899 0.08155891420604426 0.0004974701027013936 0.0407860027622682 0.20585443762968586 0.03926740981717974 0.057987995260942705 0.05608320842033605 0.2616823653394252 0.4733362570611299 0.4060076060560439 0.35256229831187447 0.42992544494118723 0.4295130684086848 0.4013536423320875 0.20367473310074424 0.5132909610991471 0.32411486322845007 0.32387267383634544 0.5053707134114013 0.318020854470358 0.48462097360135625 0.5206875560472073 0.5189267737100142 0.11428066477715303 0.3561820478749517 0.37605466934602316 0.49013896434579407 0.4366478369869021 0.3591014118986994 0.27182813717083515 0.20921236082292027 0.12131724846667932 0.0744045086500887 0.0029848206162083613 0.0 0.0 0.0 0.09302036354591453 0.22071308411826698 0.34754177767013805 0.5097170311507924 0.6601755545809797 1.0 0.5831789648694469 0.3879284952183959 0.2524988054171876 0.0438297343116912 0.015395390546758916 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.854791095285162e-05 0.0 0.0 0.0 1.0 
1311878017.416621070.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.2629691140903149e-05 0.0 0.00011366722026812834 0.009901677854468069 0.000296797741811224 0.004256205914484361 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.009011284629034397 0.033531829979097864 0.08377274133761059 0.0003473165063748366 0.04517009036544011 0.14687067827756273 0.028303137846763957 0.042827282658802576 0.05228060647776859 0.2502825893392777 0.4375430198854487 0.38254071496681546 0.32938234495475416 0.39653441275093615 0.39583346489261606 0.37517760503166897 0.19467405924588113 0.46015648187323577 0.22430331466243994 0.2411955265633979 0.4480572377602506 0.23346615558516517 0.44328321450898917 0.45919662534652717 0.464564244081411 0.10088597283353436 0.33794527554828646 0.36779555055981106 0.45108836363406735 0.41693767878906524 0.3763205920799207 0.28041703240147264 0.21894832561869698 0.14316386392770764 0.08023011297258725 0.005367618734883838 0.0 0.0 0.01627967188062416 0.10752919037364941 0.24024829972783016 0.4025019418150129 0.6462423511433028 0.7699375461773083 0.6242793182492722 1.0 0.5569756941593993 0.3840247036758716 0.14318912330998945 0.10680298313304748 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.420391899316102e-05 0.0 0.0 0.0 1.0 
1311878017.916603725.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 9.848820603732703e-05 0.0018035652730585513 0.0 0.00019697641207465407 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.15551287733294e-06 0.014490077313241739 0.03400920864726449 0.06381420199931058 3.6933077263997636e-05 0.033855320825331166 0.06683655882208106 0.002228295661594524 0.0029238686167331464 0.012286403703156546 0.16176687841630966 0.30809573053626826 0.32129930565814746 0.265216427832767 0.34146476584429014 0.3322868961441867 0.312897030580588 0.145799478012508 0.32400773132417393 0.12328876742010145 0.15176416999064363 0.3212869946323928 0.14073964642734033 0.3258543851873738 0.328298123799675 0.3396981336484956 0.051256955729551384 0.23504210370808096 0.2684726941448762 0.3828605899443542 0.3153284581671345 0.39472841877185205 0.3093883882405082 0.2556815383857783 0.20010956812921651 0.17219431723051165 0.10904491062195303 0.0740569754271926 0.07893214162604029 0.13153715467572757 0.21808982124390605 0.34560742601073524 0.5190205347909588 0.7500492441030187 0.5744139951740779 0.44361550204363026 0.5994176884818043 1.0 0.5679137735756143 0.2119343083665731 0.23277071945634512 0.045199931058255774 0.009325602009159403 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0007509725710346186 0.000301620130989314 0.0 0.0 0.0 1.0 
1311878018.416634987.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0006528754500177209 0.00014301081286102459 0.038898941098198685 0.05468609126577005 0.10142575562561013 9.326792143110298e-05 0.05305701157144012 0.025157467340682846 0.0 0.0 0.008549559464517773 0.14894887052547148 0.23827466781075318 0.3334390369776219 0.3076038227412064 0.3416652676478452 0.3318410465904357 0.32259508664589903 0.20487853407698955 0.23826223208789568 0.050824799318522386 0.06328539362171774 0.25095910512538316 0.060400305918782295 0.27793218800325814 0.25192909150826664 0.275326904064616 0.07636155620635839 0.28433658527486055 0.33626194606626997 0.419954360897113 0.4193450104770965 0.42448718187866463 0.39434298967213216 0.34581258122081493 0.3086297698769485 0.2435411964408961 0.20466090892698366 0.18903542315655952 0.17271975476754525 0.2386353037736201 0.3614007598226666 0.4846387733402973 0.6023304544634919 0.6506991985176618 0.4706983280170618 0.33019331331181956 0.48266149340595793 0.6401661412573759 1.0 0.3073861975912005 0.312615419052771 0.07440292985630523 0.050196795314219625 0.060530881008785835 0.024840356407817097 0.005017814172993341 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.002592848215784663 0.0013990188214665449 0.0 0.0 0.0 1.0 
1311878018.916738987.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0017448671311424873 0.0 0.005653862753560639 0.0030026512115420186 0.002897835871508724 0.0 0.0 0.0 0.0 0.0 0.0 8.631851532153647e-05 0.06157592946544176 0.011616005918983908 0.010025278993772736 0.026407300080152907 0.022337998643566188 0.014236389419816265 0.0029718231703557557 0.06573771502558727 0.15229052346013935 0.14540970466736544 0.04770947653986066 0.14886861088846415 0.01171465565077995 0.04838152783772119 0.024415808619520314 0.0033479252728281644 0.00586965904186448 0.007700844688328504 0.07531907022627782 0.05671126456624946 0.08695357296997348 0.23203650040076454 0.1815278377211912 0.05906652691287995 0.28016523830075835 0.2063629077008447 0.13315247549170725 0.23591466798199642 0.39523398483260375 0.5185646464023675 0.42287440656020714 0.45584191380479683 0.3336395585424502 0.24351069733029163 0.06501017325359147 0.2226092854060053 0.2591343486034897 0.3548985757444972 1.0 0.5327270485233369 0.28359948208890806 0.19463592083359024 0.08687958567112646 0.10976632344780812 0.06859855724767248 0.016486836426413465 0.0003761021024724089 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0023860903878167583 0.0008138602873173439 0.0 0.0 0.0 1.0 
1311878019.416709866.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0006591057538150941 0.0003503354907665816 0.0 0.00023157769728638443 0.0 0.0 0.0 0.0 0.0 0.0037646220533222494 0.0 0.010890089662134077 0.010124101894186806 0.009340300457217504 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.033644082892939846 0.046392732023039014 0.03307998337390891 0.057977554777032245 0.04607208598064248 0.038507214535953925 0.012612077667596935 0.027124280030877027 0.023947509055281754 0.023977198503651802 0.02898283949884211 0.028917522712428003 0.013182115076301883 0.01830651386497239 0.016418264948637254 0.0010747580309957842 0.019719731607386735 0.032610890089662135 0.13134018169942402 0.0933079983373909 0.1723472477881361 0.29526156404014015 0.2727807137343388 0.17805355976485956 0.3545929576628466 0.27811887655127365 0.2725669497060745 0.37026898640223266 0.4669259545157651 0.577721037943115 0.42882845436731787 0.3705361914375631 0.4055578647348732 0.22144171961284959 0.025610118164004513 0.23928507808324923 0.4079567721631732 0.4737960928685945 0.63136393325812 1.0 0.41353838845674246 0.30326583932070544 0.16950299863428536 0.19455495516893295 0.12800902559230448 0.0601211329493498 0.0480731548007838 0.010230983908318983 0.007493616768600439 0.000457217504898759 0.0030223858440710173 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0004037764978326703 0.007416424202838311 0.003657740039190072 0.0 0.0 0.0 1.0 
1311878019.916992351.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0006870739689370242 0.00015067411599496147 0.0 0.00016875500991435683 0.0 0.0 0.0 0.0 0.0 0.002989374461340035 0.0 0.00660555324521911 0.005858209629884101 0.004978272792473527 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.014253771373123354 0.009438226625924386 0.021480101976241707 0.015736404674513774 0.015254247503329897 0.0008739098727707764 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0016996040284231653 0.003941634874428192 0.05465854231833222 0.014766063367506223 0.09898686724404988 0.229157249534417 0.20175866828189318 0.07187758029423641 0.30438582216838134 0.21523496121648256 0.21041941646928358 0.43104851103838576 0.45842901139699016 0.4930961120051109 0.31334189162312187 0.2209304428010921 0.08804189945817588 0.0 0.0 0.0 0.08083364974897693 0.11248726803719843 0.36282327131586717 0.4878767606270454 1.0 0.46196081267591205 0.16349949674845257 0.24676804021190807 0.20672488714508713 0.13581764815785827 0.0707686188005135 0.05665346761410551 0.05376655155164205 0.011523556391294652 0.041393193146135814 0.02568089633018123 0.00045202234798488435 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.002103410659289662 0.009619035565118339 0.0040682011318639594 0.0 0.0 0.0 1.0 
1311878020.416806468.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0019733327518724857 0.0002998157495938859 5.451195447161563e-06 0.0004033884630899556 0.0003815836813013094 0.0011774582165868974 0.001619005047806984 0.0014173108162620063 0.0005505707401633178 0.00655778812293536 0.0005287659583746716 0.014849056398068097 0.006895762240659377 0.009806700609443652 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.001869760038376416 0.0006323386718707412 0.0025075499056943186 0.0005669243265048025 0.0006377898673179029 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0027365001144751045 0.008073220457246275 0.04643873401436935 0.014396607175953686 0.11440423884957972 0.25918253873074365 0.24720081113788253 0.1406844521003456 0.34311459503069025 0.26979601626636723 0.24679197147934542 0.42852937649226475 0.44152502643829794 0.4001013922353172 0.25771071596001005 0.13668872583757619 0.01200353237464976 0.0 0.0 0.0 0.016724267631891675 0.08492962506677715 0.2680843408959585 0.3885993698418063 0.5064814713866751 1.0 0.374655211887967 0.3905945073754674 0.288548128604603 0.16203133347143028 0.13032172955529148 0.059461639937638325 0.060055820241378934 0.006317935523260251 0.06506546885732041 0.0544301865399082 0.0026220250100847118 0.0035051186725248845 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0008285817079685575 0.005189538065697808 0.01810342008002355 0.010411783304078584 0.0 0.0 0.0 1.0 
1311878020.917095002.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00013354700854700856 0.0 0.004599358974358974 0.0011324786324786325 5.341880341880342e-06 0.0015438034188034189 0.00025106837606837605 0.0008867521367521367 0.0012713675213675214 0.0009722222222222222 0.0003205128205128205 0.014722222222222222 0.0005181623931623931 0.04044871794871795 0.031794871794871796 0.04002136752136752 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00500534188034188 0.021896367521367522 0.046511752136752134 0.026682692307692307 0.16661324786324785 0.2836485042735043 0.33637286324786325 0.34207799145299145 0.373974358974359 0.40826388888888887 0.4156623931623932 0.4 0.39381410256410254 0.31775641025641027 0.237008547008547 0.10082799145299146 0.0 0.0 0.0 0.0 0.0 0.10894764957264957 0.13239850427350427 0.2560844017094017 0.22580662393162393 0.4566292735042735 1.0 0.4194871794871795 0.15574252136752137 0.02534188034188034 0.14204594017094016 0.003108974358974359 0.0018803418803418803 0.0016933760683760684 0.002548076923076923 0.0034455128205128204 0.00014423076923076924 1.6025641025641026e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0007264957264957265 0.0043055555555555555 0.022943376068376067 0.022457264957264956 0.0 0.0 0.0 1.0 
1311878021.416795219.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0026532250497805485 0.0005733885176343032 0.0 0.00048477392854536546 0.0010738003148424225 0.00036488360213092025 0.00038052147079367394 0.000834019662013532 0.0007037040898239176 0.00937750857476465 9.903983486410692e-05 0.019901794184797907 0.011368730517821958 0.009518249392729434 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.127573732550745e-05 0.0018765442395304469 0.009226342511024697 0.0013657071965471586 0.07639620104043952 0.23180533981088605 0.23340040241448692 0.14448869382095683 0.3290155440414508 0.27642539172861 0.2592237361995809 0.4152844528309755 0.4137884300622387 0.35809676713128513 0.21380094035716893 0.09051198382001856 0.0 0.0 0.0 0.0 0.0 0.052402497888887734 0.2086717194357857 0.3402278958726452 0.393005702609439 0.5637086769320587 0.5113218169118336 1.0 0.44605456573638724 0.18628350413360995 0.1970840587566852 0.03992869131889784 0.031374777160371556 0.002820028982183255 0.04422910520115512 0.04196682686794341 0.00027105639015439787 0.00036488360213092025 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0014282586711981736 0.004769549942139886 0.024780809207577068 0.01572648325184266 0.0 0.0 0.0 1.0 
1311878021.918300567.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0016682968972656813 0.00044686524033902175 0.0 0.0002383281281808116 0.0002581888055292126 0.0008043574326102392 0.0005759596431036281 0.0010973024234991534 0.0006951237071940339 0.005491477286832867 0.00035252702293411716 0.006519267339612617 0.0038926927602865894 0.002343559927111314 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00011419889475330557 0.0 0.025391875989930635 0.11797738861883884 0.10379686499208056 0.04594767704552564 0.18017606490469357 0.12645293267726895 0.10408484481363237 0.2755867588864118 0.2720217673023739 0.26610328545255035 0.1292979747074274 0.040356896371950765 0.0 0.0 0.0 0.0 0.0 0.010094189262324792 0.1537812247086687 0.258059711126448 0.3634503954757377 0.47942682085172517 0.21299583422292617 0.5464665372412526 1.0 0.4087674960154516 0.18815012686007657 0.12628411691980754 0.11722268287959961 0.018107972572404582 0.10135896684756433 0.07944767456294097 0.006961167410614539 0.0074974056990213655 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0013505260596912657 0.006295834719443107 0.023927151035486066 0.012020674965119686 0.0 0.0 0.0 1.0 
1311878022.416870637.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00011367511651699443 0.000286461293622826 0.0 0.0005456405592815732 0.00039104240081846086 0.0009548709787427532 0.0027009207684437877 0.0032556553370467205 0.0019734000227350232 0.0005047175173354553 5.9111060588837106e-05 0.0004410594520859384 0.0 0.0005229055359781743 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0023371603955894054 0.019215641696032737 0.016019097419574854 0.004919859042855519 0.040331931340229624 0.020743435262021142 0.017023985449585086 0.09009889735136979 0.07455723542116631 0.0863385244969876 0.020270546777310446 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.041564169603273846 0.12458792770262589 0.23958167557121746 0.25991133340911676 0.04416960327384335 0.24978970103444356 0.4776628396044106 1.0 0.14591337956121406 0.21200409230419462 0.1990815050585427 0.0632715698533591 0.14865977037626463 0.11405251790383085 0.031146981925656472 0.02571785836080482 0.00044560645674661815 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.7282027964078665e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.182903262475844e-05 4.547004660679777e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0017869728316471524 0.00855746277139934 0.024635671251563032 0.012085938388086848 0.0 0.0 0.0 1.0 
1311878022.916648841.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.001667738118530527 0.00019099794094902685 2.3292431823052054e-05 0.00026087523641818303 0.0009223803001928613 0.001257791318444811 0.003130502837018196 0.0018587360594795538 0.0029907482460798836 0.00068013900923312 0.0011972309957048756 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0692251073781107 0.09233585823294295 0.0747733646383617 0.17112483811759882 0.14973306873130782 0.1469985372352815 0.2339817946352871 0.20776383337525972 0.1390325255517977 0.01427826070753091 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0005636768501178597 0.1063625606767849 0.14530750668492792 0.26564086796917946 0.25293251716652226 0.31207666005161605 0.26737382489681455 0.1848953238113872 1.0 0.08145829257157765 0.05913948439872917 0.026450885578257914 0.07546282062032404 0.07121428105579936 0.0016770550912597478 0.0026786296596509863 0.01792119704465625 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0012344988866217588 0.000987599109297407 0.00024224129095974135 2.3292431823052054e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.260940455227288e-05 0.0008198936001714323 0.0012344988866217588 0.0011040612684126675 0.0019332718413133205 0.0009177218138282509 0.0009782821365681863 0.0 0.0 0.0 0.0 5.124335001071452e-05 0.0008944293820051988 0.012633815020823435 0.05091725596519179 0.04166550204507551 0.0 0.0 0.0 1.0 
