overlap box_met_000.pcd box_met_001.pcd box_met_002.pcd box_met_003.pcd box_met_004.pcd box_met_005.pcd box_met_006.pcd box_met_007.pcd box_met_008.pcd box_met_009.pcd box_met_010.pcd box_met_011.pcd box_met_012.pcd box_met_013.pcd box_met_014.pcd box_met_015.pcd box_met_016.pcd box_met_017.pcd box_met_018.pcd box_met_019.pcd box_met_020.pcd box_met_021.pcd box_met_022.pcd box_met_023.pcd box_met_024.pcd box_met_025.pcd box_met_026.pcd box_met_027.pcd box_met_028.pcd box_met_029.pcd box_met_030.pcd box_met_031.pcd box_met_032.pcd box_met_033.pcd box_met_034.pcd box_met_035.pcd box_met_036.pcd box_met_037.pcd box_met_038.pcd box_met_039.pcd box_met_040.pcd box_met_041.pcd box_met_042.pcd box_met_043.pcd box_met_044.pcd box_met_045.pcd box_met_046.pcd box_met_047.pcd box_met_048.pcd box_met_049.pcd box_met_050.pcd box_met_051.pcd box_met_052.pcd box_met_053.pcd box_met_054.pcd box_met_055.pcd box_met_056.pcd box_met_057.pcd box_met_058.pcd box_met_059.pcd box_met_060.pcd box_met_061.pcd box_met_062.pcd box_met_063.pcd box_met_064.pcd box_met_065.pcd box_met_066.pcd box_met_067.pcd box_met_068.pcd box_met_069.pcd box_met_070.pcd box_met_071.pcd box_met_072.pcd box_met_073.pcd box_met_074.pcd box_met_075.pcd box_met_076.pcd box_met_077.pcd box_met_078.pcd box_met_079.pcd box_met_080.pcd box_met_081.pcd box_met_082.pcd box_met_083.pcd box_met_084.pcd box_met_085.pcd box_met_086.pcd box_met_087.pcd box_met_088.pcd box_met_089.pcd box_met_090.pcd box_met_091.pcd box_met_092.pcd box_met_093.pcd box_met_094.pcd box_met_095.pcd box_met_096.pcd box_met_097.pcd box_met_098.pcd box_met_099.pcd box_met_100.pcd box_met_101.pcd box_met_102.pcd box_met_103.pcd box_met_104.pcd box_met_105.pcd box_met_106.pcd box_met_107.pcd box_met_108.pcd box_met_109.pcd box_met_110.pcd box_met_111.pcd 
box_met_029.pcd 0.9432756922794324 0.2323211707137864 0.013409326319119515 0.000699040222876474 0.0 0.0 0.0004235061204288127 0.24917467331350168 0.9535418888372971 0.5395570023930647 0.3924983289366935 0.00037248128664220875 0.00014286953460249102 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.102483378660394e-06 1.0204966757320788e-05 1.0204966757320788e-05 5.6127317165264334e-05 9.694718419454749e-05 0.0006531178724685304 0.045646816305495885 0.4866340447895991 0.9290091487526979 1.0 0.0 5.102483378660394e-05 2.551241689330197e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.5010842777179654 0.6606389329686758 0.18659271467423194 0.037656327334513705 0.002939030426108387 0.0 0.0 0.0 0.0 0.002163452952552007 0.014929866365960312 0.1505793869876469 
box_met_030.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00010126479731850817 0.000607588783911049 0.09197881540440096 0.011893550445058784 0.01877955666271734 0.00013164423651406063 0.0 0.0 0.0 0.0 0.0 0.0 0.002005042986906462 0.022976982511569502 0.2761896082064992 0.09998379763242904 0.02753389839090237 0.004901216190215795 0.7736022926350113 0.40488197587872526 0.07440430982977388 0.0017873236726716692 0.0 1.0 0.8792923615963383 0.2909945215744651 0.0164200868851961 0.0004253121487377343 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
box_met_031.pcd 0.0 0.0 0.0 0.0 0.0 0.0 1.017490664523153e-05 0.0012057264374599364 0.0006410191186495864 0.5672001709384317 0.05471556048473255 0.41565511136435324 0.002818449140729134 0.0008190799849411382 6.613689319400494e-05 0.0 0.0 8.139925316185224e-05 0.005000966616131297 0.01940354697245653 0.5899665245571372 0.899385435638628 0.754296354330949 0.36350362735421904 0.1004873780283066 0.9245225425056726 0.4904813748333859 0.13093578616416193 0.0020655060489820007 6.613689319400494e-05 0.8963584009116716 1.0 0.9495833375728777 0.5774208646635667 0.01596442852636827 0.0003764715458735666 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.000585057132100813 0.0 0.0 0.0 0.0 
box_met_032.pcd 0.0 0.0 0.0 0.0 0.0 0.0003181167488468268 3.591640712786754e-05 0.0025808503979024818 0.0002873312570229403 0.3166749616464081 0.12907330538694797 0.8942159191778222 0.01991308229475056 0.010887802275047846 0.005279711847796529 0.0 0.00012827288259952693 0.005808196124106579 0.07631723423141454 0.3708009871881045 0.9188494435522353 0.9446322929547402 0.7823619655510347 0.5250773485482075 0.2908869813285992 0.801797872722515 0.10106363874251528 0.013709805692237438 0.00048230603857422124 2.052366121592431e-05 0.4850305546006352 0.9397014833476144 1.0 0.9392191773090401 0.3332221635017471 0.011847283436892307 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.5654576519905385e-05 0.013227499653663218 0.0 0.0 0.0 0.0 
box_met_033.pcd 0.0 0.0 0.00010328817918433326 2.5822044796083314e-05 0.0 0.0011619920158237491 1.0328817918433325e-05 0.0006920308005350327 0.00011361699710276657 0.02347740312859895 0.020621484974152133 0.8004214157710721 0.06991060408091596 0.036145698305557424 0.020611156156233698 0.002540889207934598 0.005567232858035562 0.062489348406521615 0.6298203302123089 0.8844773359912825 0.9260404992950582 0.6185515898632981 0.2178915783983102 0.06457060521708594 0.020946842738582782 0.13464647038469682 0.006822184235125211 0.0008831139320260493 0.0 0.0 0.016458971353023502 0.35160845517034806 0.9468737250365382 1.0 0.8989738319398036 0.30446773019061835 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.746613438824994e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.713731646981661e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.006832513053043644 0.4890798572557364 0.0 0.0 0.0 0.0 
box_met_034.pcd 0.0 0.0 0.0 5.693640720918436e-05 0.0 0.002370624954709676 0.0001035207403803352 0.00021221751777968716 0.0 0.0011594322922597543 0.0023395687325955756 0.07498007225747678 0.01803331297425439 0.04476236814045694 0.053333885443948695 0.018794190416049857 0.04805950372157062 0.46307415190633444 0.8306400687377716 0.8945641259226286 0.5136906179152994 0.061527552045052225 0.01423410180229609 0.004223646207517676 0.00183749314175095 0.0044255116512593295 9.316866634230168e-05 0.0 0.0 0.0 0.000388202776426257 0.014756881541216783 0.19985196534125613 0.9411329309827224 1.0 0.9343678505988675 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0006832368865102123 0.0 0.0 0.007717471195353989 0.00594209049783124 0.0017960848455988157 0.0 0.0 0.0 0.0 0.0 0.0 5.17603701901676e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.006273356867048313 0.0 0.0 0.0 0.0 0.0 0.0 0.1268698433731198 0.936686715183387 0.0 0.0 0.0 0.0 
box_met_035.pcd 0.0 0.0 0.0 0.0 3.6208831851357575e-05 0.002612208583562225 0.00011897187608303203 0.0 0.0 0.0 0.0 0.009797075360924463 0.00522958985738893 0.025889314773720664 0.06357236335045494 0.10761782095249918 0.6027994599711364 0.8638910010707469 0.7514884416236041 0.7252318658411053 0.040398710965586095 0.004991646105222866 0.0011535099289789626 0.00017069877872782856 0.00018621684952126752 0.0 0.0 0.0 0.0 0.0 0.0 0.00043967867248077055 0.010598842351918809 0.4061751576377358 0.9370535321715471 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 9.82811150251134e-05 0.004976128034429426 0.0 0.00045002405300972984 0.051121697883852416 0.07720240219735883 0.012450665466602525 0.0 0.0 0.0 0.0 0.0 0.00021208030084366578 0.003672610087780554 0.0003776063893070147 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.207228317375584e-05 0.004432995556659063 0.24374751064281022 0.0 0.0 0.0 0.0 0.0 0.0 0.9198388189713588 0.9406795880469473 0.0 0.0 0.0 0.0 
box_met_036.pcd 0.0 0.00021509671670226006 0.008952120495132157 0.07790086089900185 0.5033672878864699 0.011241364122891924 0.0033493631600780495 0.0 0.0 0.0 0.0 0.0 0.0 0.0006452901501067802 0.0009576925243648246 0.00022021806709993292 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.9496878536932618 0.14905690332426855 0.0028372281203107638 0.0001229124095441486 0.0004301934334045201 0.0011010903354996646 0.023297022959013834 0.5780877901885169 0.009213309365413471 0.007431079427023318 0.9269439365771966 0.12074607832593298 0.00038410127982546437 0.0 0.00011779105914647575 0.0031803585969548452 0.002709194360368942 0.0002970383230650258 0.0 5.1213503976728586e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.097080318138287e-05 0.0 0.0 0.0 0.0 9.218430715811146e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.633485437440144e-05 0.0034620328688268523 0.0738345086832496 0.8246859331868627 0.0 0.0 0.6755880590594128 0.01942016070797548 2.0485401590691434e-05 0.0 
box_met_037.pcd 0.0 0.0 0.00020161611231078594 0.0050987653665964545 0.007114926489704314 0.0004032322246215719 5.305687166073314e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0611374332146628e-05 0.0010929715562111027 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.6352233959581275 1.0 0.7521182956010548 0.16426938034879587 0.0019312701284506862 0.015954201308382456 0.0219496278060453 0.4354165229709726 0.6176191259410962 0.2233906524403508 0.09886086896544406 0.7287042981371732 0.5512025339961906 0.005804421759684206 0.0 0.004950206125946402 0.037023085044859586 0.03355847132541371 0.009635127893589139 0.002382253537566918 0.0014855924065005279 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.71398101625132e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.1222748664293257e-05 0.003735203764915613 0.001910047379786393 0.0 0.011518646837545164 0.009401677658281912 9.550236898931966e-05 0.0 0.0 0.014044153928596061 0.0 0.0 0.0 0.0 0.0 6.366824599287977e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0002281445481411525 0.2063328682014251 0.0 0.0 0.019912243934273148 3.71398101625132e-05 0.0 0.0 
box_met_038.pcd 0.0 0.0 0.0 0.0002366547310367535 0.00027781207556488454 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00020578672264065523 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.29247437955303124 0.8902127834712105 1.0 0.9309431205498622 0.3287391447503807 0.45183561756595464 0.4240338313372021 0.6115672716796312 0.4777441659464131 0.1606113923529654 0.03790591431040869 0.17840679919331603 0.23721035518788328 0.004568465242622546 0.0 0.004995472692101905 0.03860558916738692 0.0977075359097831 0.06505432769477713 0.009301559863357615 0.0023716919784335516 0.00022122072683870438 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.002150471251594847 0.0010186442770712433 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0289336132032762e-05 0.0033594682471086964 0.02084105033543236 0.016977404617854058 0.00030868008396098284 0.041656377330534636 0.062481993661768945 0.0015845577643330453 4.630201259414742e-05 0.0 0.34287669259579373 0.0009569082602790468 8.745935712227848e-05 0.0 0.0 0.00020064205457463884 0.009425031896942009 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.004352389183849858 0.0 0.0 0.000879738239288801 0.0 0.0 0.0 
box_met_039.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.005882475646133628 0.46957070443688853 0.8705594609816641 1.0 0.5278061703414756 0.8119120131834205 0.4989622228248399 0.6303948768226287 0.29523456893135025 0.0730042345480715 0.01653142535305284 0.019618682075137152 0.047539581551555105 0.002722209474540562 0.0 0.004182398464715576 0.02750370262208223 0.2523728071090344 0.27098500177308665 0.012703644214522622 0.0034053693235153006 0.00028160787667660985 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0038799307453221805 0.002419741755147166 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00021381338784705564 0.003473163812344855 0.05429817059179374 0.07135630697344542 0.0005684307140324162 0.3461221552389495 0.5605039738000376 0.006002419741755147 0.0006362252028619704 0.0 0.766135088341434 0.002998602390537975 0.00035983228686455704 5.214960679196479e-06 2.6074803395982395e-05 0.0013663196979494775 0.10118588205844928 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00016166378105509084 0.0 0.0 0.0 0.0 0.0 0.0 
box_met_040.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00023404276509077872 0.001608421555836628 0.30543078807676605 0.725507673614915 1.0 0.8489029867840532 0.23526775488253046 0.05105618022288839 0.004521507036221853 0.0015984622892370205 0.0 4.979633299803802e-06 0.0006523319622742981 0.0 0.0 0.0 0.0011502952922546783 0.006513360356143374 0.013315539443675369 0.0017179734884323118 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00038841139738469657 0.00027885946478901295 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00018922606539254448 0.0 0.0 9.959266599607605e-06 0.0015536455895387863 0.007474429583005508 0.009590773735422123 8.465376609666464e-05 0.031750141919549044 0.12960989552729338 0.0030276170462807117 0.0009809877600613492 0.002743777948191895 0.7987232220219304 0.0438755490045713 0.02811998924399207 0.00216116085211485 0.007021282952723361 0.3416775388660379 0.8520202372297304 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
box_met_041.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0005591789471600637 0.011911006423135162 0.8604675329816609 0.8738630852822121 0.8437416494294395 1.0 0.9473283122692768 0.7715828228145011 0.044091012559258125 0.021872309260597182 0.005398798507536545 0.0025831098267040113 0.010357181738106314 0.0009748517928365713 0.0 0.0026573371205748163 0.019734563197118003 0.3211122217713601 0.5811106382557576 0.03507981908334241 0.0034144555180570264 0.0014548549598677764 1.4845458774160984e-05 0.0 0.00018804247780603915 0.0 0.0 0.0 0.0 0.0 0.0 2.4742431290268308e-05 0.00936748448649558 0.006645817044566067 0.00018804247780603915 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.9484862580536616e-05 0.00013360912896744886 0.0014647519323838837 0.031185360398254175 0.46935897309013175 0.30808285745390485 0.0023752734038657575 0.6799269603428312 0.8610613513326274 0.009322948110173097 0.0014993913361902593 5.4433348838590276e-05 0.66599697152641 0.011015330410427451 0.0017765065666412645 0.0 0.00016824853277382448 0.006482516998050297 0.1803030452984432 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
box_met_042.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0013044416237287966 0.022802642999413 0.6076289766655462 0.6300402871778406 0.48156472789849436 0.9336089384353724 1.0 0.9431765160371064 0.24914333304903197 0.31584043668691897 0.029109116541824912 0.008012281819595724 0.038837240804940824 0.013350458310547413 0.002734310326662285 0.026103883724080495 0.36096408270159897 0.8245776870243178 0.9459860826112915 0.6032791655587275 0.03765822626041672 0.015402445326336174 0.0030102499009126075 9.53245801955659e-05 0.0019115086870795056 0.0 0.0 0.0 0.0 0.0 0.0 0.000938194552451096 0.17874362203302244 0.14099007119241017 0.0033012407246674927 0.0004314691524641404 0.0 0.0 0.0 0.0 0.0 0.0 0.0010435532989830373 0.0016456032791655588 0.012362092926414442 0.6495316552862497 0.8899402465394669 0.8592055950511491 0.03163270937542332 0.8716529783914228 0.9006065653550339 0.11720909697520056 0.006216166045384534 0.0008378528890873424 0.7887456790371214 0.003456770302881311 0.00016054666138200574 0.0 0.0 0.000516759566323331 0.01046061840567131 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
box_met_043.pcd 0.0 0.0 0.0 0.0 0.0 7.085988470084475e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00022776391510985814 0.0029204395337419586 5.061420335774625e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.02644085983408664 0.6428003826433774 0.8126262191696234 0.8423772479033066 0.047455877068222886 0.6784074747055518 0.909830796718175 1.0 0.8677045952635228 0.8777312689486924 0.5777510084880019 0.1258623394897076 0.8050340886659615 0.07261619755735854 0.00816407100160447 0.11403380016500231 0.8008736011499547 0.9252478830609445 0.8734644916056343 0.4990206151650276 0.10054005354982715 0.020579735085259624 0.007344120907208981 0.0005871247589498565 0.0009970998061476011 0.0 0.0 0.0 0.0 0.0 0.0 0.0001417197694016895 0.058423974935846494 0.02346474467665116 0.0006326775419718281 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.567562369352088e-05 1.5184261007323875e-05 0.0019132168869228083 0.06471025899287858 0.7352978392796586 0.5203038876769599 0.006301468318039408 0.8367084571272391 0.7527799851194242 0.014035318591103036 0.001189433778907037 0.0001569040304090134 0.28587914340522236 0.0005162648742490117 3.5429942350422375e-05 0.0 0.0 0.0 0.0028242725473622407 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0006023090199571804 0.0 0.0 1.5184261007323875e-05 0.0 0.0 0.0 
box_met_044.pcd 0.0 0.0 0.0 0.0001063765120661358 0.0018945150244159422 0.0008712742893035885 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0012765181447936295 0.00994873665228051 0.0004407026928454197 0.00017729418677689298 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.6720209511073288 0.8908728952647256 0.657031994002391 0.24507122160760236 0.0042803882236135595 0.035387919680667845 0.2601969485137682 0.8938210443134156 1.0 0.8708133244179685 0.7596093449233076 0.8183595728729763 0.8936589467712196 0.08788219561120905 0.004052438554900411 0.05073653070735315 0.5346128908070431 0.45103134561222213 0.0753449638319859 0.02327112840151561 0.01760277997284866 0.0034040483861163457 0.0014031568496342675 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.005597430753956193 0.0012005349218892469 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0039004721090916458 0.019593540412943488 0.009052134622008793 0.00024314631329402467 0.020262192774502058 0.012886754604583307 0.00048122707839442385 0.0 0.0 0.009376329706400826 0.0 0.0 0.0 0.0 0.0 8.611431929163374e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00026847405426215227 0.00966506595343748 0.0 0.0 0.003723177922314753 8.611431929163374e-05 0.0 0.0 
box_met_045.pcd 0.0 0.0 2.075959352715874e-05 0.002153807828442719 0.0036640682575435173 0.01381550949232414 7.784847572684526e-05 0.0 0.0 0.0 0.0 0.0 4.670908543610716e-05 0.0023925431540050444 0.0197216138508008 0.07765125958833725 0.008859156537714992 0.005148379194735367 0.0016867169740816476 0.00015569695145369053 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00010379796763579369 0.027169118028669 0.412866796068133 0.23708493787691637 0.07917708971258343 0.001614058396736592 0.02158997726824509 0.33736934430823845 0.9053258737193925 0.9085747501063929 1.0 0.9392522394411518 0.8058251419437208 0.9545364901755223 0.8293976603938095 0.0712936340706449 0.8573660227732741 0.9605619621967801 0.9134636343820388 0.7271203329838801 0.44609252550835055 0.5810246935365005 0.03868550253786031 0.02188061157762531 0.0003840524802524367 0.00041519187054317474 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.04691149147299696 0.010192960421834941 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.227878058147621e-05 0.016763371773180682 0.1009798528144819 0.027397473557467744 0.00048785044788823037 0.037398407739176465 0.018382620068299063 0.0016867169740816476 0.0 0.0 0.006373195212837733 0.0 0.0 0.0 0.0 0.0 0.0 7.784847572684526e-05 0.00024392522394411518 6.74686789632659e-05 0.0 0.0 0.0 0.0 0.0 0.0012455756116295242 0.00019721613850800802 5.189898381789684e-05 9.341817087221432e-05 0.0 0.0 0.0 
box_met_046.pcd 0.0 0.0 0.0025356341472471395 0.018969514038819604 0.05206537480173781 0.1966707866300998 0.0038458886124564354 0.0 0.0 0.0 0.0 0.0 0.0015383554449825742 0.02989183769819588 0.30605316344230904 0.7481393856126634 0.18206171457671355 0.0753369794125604 0.0169166052208601 0.0028539145841400856 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0007479590266984239 0.005002307533167474 0.009182390604361502 0.0679316545808512 0.03838992536323755 0.020210807742702095 0.0 0.0064133508033928695 0.03959408634948253 0.32684748531931485 0.623511375873282 0.9287476195275658 1.0 0.8792178788730751 0.9696466556683093 0.9535151421917852 0.14853087055004163 0.8713775707776121 0.8318206171457672 0.44246815869462586 0.0804772084683815 0.058059656363221634 0.18820983168269562 0.017415244571992384 0.012073437906139099 0.0009654506585752707 0.0006577795695787558 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.019091521539628568 0.004784815901290627 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.007400020157761003 0.02952581519576899 0.007283317330900256 0.0 0.012603905300960677 0.004540800899672702 0.0 0.0 0.0 0.0005941234822001665 0.0 0.0 0.0 0.0 0.0 0.0 1.5914021844647317e-05 0.00018566358818755205 0.001702800337377263 0.0 0.0 0.0 0.0 0.0012678170736235698 0.006662670478959011 0.0008540525056627394 0.0009442319627824075 0.0005729047864073035 0.0 0.0 0.0 
box_met_047.pcd 0.0 0.004401043642709969 0.058001552622823555 0.20539565615825078 0.24822703314791358 0.12286733246557671 0.03198636493640667 0.0013716780584043006 0.0 0.0 0.0 0.0 0.009759343462348897 0.04063085516830782 0.0943889612019402 0.11299708737297386 0.009800201957705621 0.008089982080631322 0.0023289342353332593 2.9184639540517035e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.29370253847994726 0.24575217571487776 0.10711930096951372 0.02414153382791569 1.1673855816206813e-05 0.0036597537983808362 0.013121413937416459 0.0628753874260899 0.12423901052398102 0.45335419062239163 0.6355655691296557 1.0 0.7445760347413949 0.05936155682541165 0.0025449005679330857 0.027655364428593943 0.10598110002743356 0.028805239226490312 0.009280715373884417 0.003507993672770148 0.002795888467981532 2.3347711632413626e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0013366564909556803 0.0 0.0 0.0011790594374368882 2.9184639540517035e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0002568248279565499 0.01084501205325613 0.10148666553819394 0.25875685109413216 0.0 0.0 0.21648581918364726 0.033778301804194416 0.0015642966793717131 0.0 
